meta,Genus,Species,Isolate N,Taxon,PC1,PC2,PC3,PC4,PC5
Leirub30BHI18AC13,Sal,spp,30,Sal spp,0.9119434241866166,-0.6856883199076821,1.0136998370620183,0.2331866707315533,0.11936965942453472
Salspp30BHI18AC21,Sal,spp,30,Sal spp,-0.7038192716424996,-3.7244809943544213,3.34971855198146,-0.9148713833899409,-0.25181067230676063
Salspp30BHI18AC21,Sal,spp,30,Sal spp,1.4892161735561946,3.206723404823244,3.136439109422631,1.2542878048380641,4.733175411530947
Salspp30BHI18AC22,Sal,spp,30,Sal spp,1.0016607467452094,2.485040881088869,0.9382111808591742,2.2991979404045533,3.519488656485925
Salspp30BHI18AC23,Sal,spp,30,Sal spp,0.24402810035216174,2.4555372970895095,-0.14198803834045523,1.2169213762562388,1.0574384922207662
Salspp30BHI18AC31,Sal,spp,30,Sal spp,0.2568880934362064,-1.0622504874140888,1.3911546553439968,0.056243610241445044,0.16449581786022374
Salspp30BHI18AC31,Sal,spp,30,Sal spp,1.3986498451235116,3.1737953222908866,3.02917472919649,1.3327880110640862,4.638582017450661
Salspp30BHI18AC32,Sal,spp,30,Sal spp,0.5229614143242132,-0.5094065037775843,0.9486928926441882,0.3958152622843129,0.07489763894650119
Salspp30BHI18AC32,Sal,spp,30,Sal spp,0.8964379466236775,2.4399800370157823,0.8343955757757517,2.3814286118707426,3.464509138969064
Salspp30BHI18AC33,Sal,spp,30,Sal spp,0.15504534057776315,-1.0142262343398933,1.5924486831728755,-0.12637439971472522,-0.13295164435044013
Salspp30BHI18AC33,Sal,spp,30,Sal spp,0.11292709556989854,2.3996116917012498,-0.2861286755129739,1.269697345900135,0.9622199293693117
Artspp29BHI18BC11,Art,spp,29,Art spp,1.322596134555255,0.17647321804438643,2.684867476909423,-0.7421009396568178,1.409788893381386
Artspp29BHI18BC12,Art,spp,29,Art spp,1.1999791992343989,0.19520174238649687,2.7107336560261457,-0.7990966417780806,1.325128601208136
Artspp29BHI18BC13,Art,spp,29,Art spp,1.2850852870445537,0.1669220001481402,2.701640970718831,-0.7600159291275398,1.2756130368990604
Artspp29BHI18BC21,Art,spp,29,Art spp,-30.764544090773033,-0.9067800734525447,-1.6105412101447238,0.6280481822242647,-2.120392904905542
Artspp29BHI18BC22,Art,spp,29,Art spp,-25.993052097702872,-5.378269889068115,-2.7311372731609507,3.39840285878304,-1.880351473741891
Artspp29BHI18BC23,Art,spp,29,Art spp,-4.756533000833612,-8.737023594385416,-1.8911883888193202,1.2207317368909372,-1.2293727961062408
Artspp29BHI18BC31,Art,spp,29,Art spp,0.6298564148233895,-1.3181264533090782,2.3574260704302277,0.06348143501516072,-0.840366457944514
Artspp29BHI18BC32,Art,spp,29,Art spp,0.39504343774177125,-1.5335939925998139,2.955910632000486,0.5385855350025804,-0.7545449827677123
Artspp29BHI18BC33,Art,spp,29,Art spp,0.4993777802494876,-1.3678084622911078,2.6581156572152804,0.11899367127761099,-0.9187897075935856
Atrspp31BHI18BC11,Art,spp,31,Art spp,0.34567653590253195,-0.5791251456768417,2.3866034063235637,-0.23379646207396307,-0.5716701563312968
Atrspp31BHI18BC12,Art,spp,31,Art spp,-0.2638079558778209,-0.5852536525526714,2.161313377637152,-0.45657571452481127,-0.1934807319516809
Atrspp31BHI18BC13,Art,spp,31,Art spp,-1.017944316002635,-0.6622665449981635,3.8441476893029978,0.04590679104766072,0.5128302138668351
Atrspp31BHI18BC21,Art,spp,31,Art spp,-13.897881128322844,-15.226748166264443,-5.466470068132704,6.275731516023524,-1.3106580290673686
Atrspp31BHI18BC22,Art,spp,31,Art spp,-23.620120476161073,-8.992639263368025,-3.3155533858730175,4.737346670513923,-1.0776407238720997
Atrspp31BHI18BC23,Art,spp,31,Art spp,-22.518558506610166,-9.530515561904203,-3.0298531522500114,4.99027340883291,-1.1018526139272324
Atrspp31BHI18BC31,Art,spp,31,Art spp,-3.883334267242147,-6.359123955538462,0.8971735126561728,-0.7342843764128334,-1.7998315395190685
Atrspp31BHI18BC32,Art,spp,31,Art spp,-12.95405397571667,-3.822726210256709,1.9824511749124902,-2.2353495317641494,-1.3236521322149797
Atrspp31BHI18BC33,Art,spp,31,Art spp,-10.543944127081025,-4.747171762582672,2.3276705330603082,-2.133650714029022,-1.2293818986908724
Artcry09BHI18BC11,Art,cry,9,Art cry,0.9734735910316797,-0.21402460514906763,1.3090771462835933,0.04810848213503525,0.5283735844446232
Artcry09BHI18BC12,Art,cry,9,Art cry,1.4133446785292902,1.461329258863933,0.09775993645068705,0.925680687991028,0.6417061276059219
Artcry09BHI18BC13,Art,cry,9,Art cry,1.7370180973436031,1.6272423987909306,-0.1430014027643107,1.0143290285711422,0.5144604829806259
Artcry09BHI18BC21,Art,cry,9,Art cry,0.33606072488184857,0.842478291359095,0.9160251848865741,1.8428509388623118,0.5151270365308634
Artcry09BHI18BC22,Art,cry,9,Art cry,0.34882395361059687,0.783619946573352,0.6548467253897848,1.6779978996147624,0.45425164076397834
Artcry09BHI18BC23,Art,cry,9,Art cry,0.3066677492125973,0.8162532481898311,0.6313345078333521,1.6723995094664363,0.5183776809270136
Artcry09BHI18BC31,Art,cry,9,Art cry,1.1132595067088822,-0.4374812556758723,-1.318343908410593,0.280820320465159,-1.2124630303043018
Artcry09BHI18BC32,Art,cry,9,Art cry,-1.5294493847808879,-3.4775361086216434,1.1915108725794656,-1.6406937579489813,-1.0765344692166565
Artcry09BHI18BC33,Art,cry,9,Art cry,-1.9820219596297215,-5.67703839667459,-0.3538685622671964,-0.8778276989490117,-1.2750604989414966
Artory26BHI18BC11,Art,ory,26,Art ory,-0.5529530829634702,-1.5116720049044747,1.631693294848924,0.04488934599175785,-1.5772193397492127
Artory26BHI18BC12,Art,ory,26,Art ory,-0.40298791965933056,-1.5808086900857865,1.8466516531246722,0.09069802608631271,-1.7014690007881108
Artory26BHI18BC13,Art,ory,26,Art ory,-0.30760752834253635,-1.7912259409188886,2.4582521206903594,0.11317670431872397,-1.8976335836499358
Artory26BHI18BC21,Art,ory,26,Art ory,5.422367926557801,2.355778611314054,2.001026749256317,-4.559785049410768,-10.678108596218923
Artory26BHI18BC22,Art,ory,26,Art ory,1.2978774512837894,-2.556295223143981,7.671898472192899,2.781507394251975,-4.1172622082631625
Artory26BHI18BC23,Art,ory,26,Art ory,6.665859073413649,-8.131824205222657,0.9098362747213455,-9.95929669778682,-6.467943783710998
Artory26BHI18BC31,Art,ory,26,Art ory,-0.557347935833117,-4.313714825966347,7.2264806884194135,0.26345599689751004,-5.133240757728008
Artory26BHI18BC32,Art,ory,26,Art ory,-0.1620100312162621,-4.088425430404954,7.956038005290802,1.1096188463228374,-0.5898353253766943
Artory26BHI18BC33,Art,ory,26,Art ory,0.03327770792416873,-4.2175244885347265,7.209837091846343,0.5343611353392032,-3.3872323671953155
Artspp06BHI18BC11,Art,spp,6,Art spp,2.7010685333353486,-0.29064885447368954,2.4498938733880316,-1.1688057106181262,1.5816184567002187
Artspp06BHI18BC12,Art,spp,6,Art spp,1.828458598095958,-2.974304061293619,4.9321273362262215,-1.9849477025976503,0.4071279087019107
Artspp06BHI18BC13,Art,spp,6,Art spp,2.5439832022390076,-1.4431824132019035,3.43215826290954,-1.450389768761258,0.91741127198608
Artspp06BHI18BC21,Art,spp,6,Art spp,9.411536403925927,-1.5364706718714842,-1.342369426667782,-8.64045378013488,-3.6012626388223055
Artspp06BHI18BC22,Art,spp,6,Art spp,6.279487251952135,-11.09824062599114,-3.5656366267036828,-6.1352678558910405,-1.755524875769222
Artspp06BHI18BC23,Art,spp,6,Art spp,6.906223929100305,-12.261711580560076,-4.066422684156247,-6.102333316393603,-1.676575544548492
Artspp06BHI18BC31,Art,spp,6,Art spp,1.1459232396934373,-1.1986955339253507,5.782549731717225,0.12895664394986814,-0.022628251226085434
Artspp06BHI18BC32,Art,spp,6,Art spp,1.6517372974686761,-0.9005561354249936,6.073132990617682,0.5323053280030691,0.7577827552871224
Artspp06BHI18BC33,Art,spp,6,Art spp,2.078162728757921,-0.34602642098612857,5.986399853326367,1.3997446570591163,1.3784249323763174
Artspp07BHI18BC11,Art,spp,7,Art spp,2.1263566069492086,-0.6547712551259003,3.138822215790642,-1.2631537721839576,1.3507475474484403
Artspp07BHI18BC12,Art,spp,7,Art spp,1.9974820048591686,-0.12487145558637562,2.855654611770816,-1.1076363781779788,1.6334474803133563
Artspp07BHI18BC13,Art,spp,7,Art spp,2.261639786050803,-0.4133355022237745,2.890399387510969,-1.1693890420515092,1.3943071889270453
Artspp07BHI18BC21,Art,spp,7,Art spp,-11.279376877523212,-10.141220140244366,-2.2411771071344537,2.4889045384223274,-2.023793443018226
Artspp07BHI18BC22,Art,spp,7,Art spp,-1.4649845997355064,-5.831959845169142,6.431968200348683,-2.2901266292503473,-1.19796882902717
Artspp07BHI18BC23,Art,spp,7,Art spp,0.25746328468214463,-4.042626950808186,5.033136750871006,-1.214583126499722,-1.3992769378952319
Artspp07BHI18BC31,Art,spp,7,Art spp,5.668713947602016,4.048734064563799,1.766679021321599,-0.6486966014838124,-6.139114694795469
Artspp07BHI18BC32,Art,spp,7,Art spp,5.959530147703945,6.052690000767402,0.15053340485122227,-0.2721884305121256,-7.9378552065914745
Artspp07BHI18BC33,Art,spp,7,Art spp,4.044081210974788,5.019445241004901,1.80263519357518,6.414184935796942,-7.707559236086935
Artspp08BHI18BC11,Art,spp,8,Art spp,1.9112846397021677,-1.8284280510341215,4.2168006597125895,-2.0498830320052637,1.1572645301306208
Artspp08BHI18BC12,Art,spp,8,Art spp,2.136160337207432,-2.6186334977913734,4.8766974945245,-2.08310909440503,0.5441665110393202
Artspp08BHI18BC13,Art,spp,8,Art spp,2.2504848676917186,-2.647865923279378,4.8978182713136995,-1.998060047132944,0.46561075336600116
Artspp08BHI18BC31,Art,spp,8,Art spp,1.3121330337676949,-0.692091282474003,1.7473784146366926,0.13663914614213774,-0.7807582284348348
Artspp08BHI18BC32,Art,spp,8,Art spp,0.990129713762534,-0.44570018145549756,4.057430422332963,0.4460917818961913,-1.4682440264623249
Artspp08BHI18BC33,Art,spp,8,Art spp,1.3029822706805305,-0.8288409332880058,2.464768665631807,0.47299204482357193,-0.5077250443271927
Artspp08BHI18BC21,Art,spp,8,Art spp,0.6601530877856594,-0.969056918661773,2.6981766258984505,0.6996021503728526,-1.502340227450825
Artspp08BHI18BC22,Art,spp,8,Art spp,-0.3804579619179323,-3.1136901687655527,2.4986791589525783,-0.4494750130712331,-2.638105274948761
Artspp08BHI18BC23,Art,spp,8,Art spp,4.518223839685166,-0.9800868597865632,-1.0446726278169238,-6.373586250790984,-3.969272003786
Artspp10BHI18BC11,Art,spp,10,Art spp,2.445694276554699,-2.0825745581852453,4.247234269419959,-1.4310938570187781,0.16171174366377938
Artspp10BHI18BC12,Art,spp,10,Art spp,2.0142938908554804,-2.673011451401931,4.882677206248584,-1.7577622097463796,0.12735664427802484
Artspp10BHI18BC13,Art,spp,10,Art spp,2.3274670164886477,-2.46217537973201,4.637630151827785,-1.5939598388599656,0.06520675320217391
Artspp10BHI18BC31,Art,spp,10,Art spp,5.253388652748643,6.053443700115834,1.3608464579970028,1.2561766128453613,-9.617362017546132
Artspp10BHI18BC32,Art,spp,10,Art spp,0.9071108490680989,-4.174695499462651,6.339400560574071,0.08126079815611889,-2.560913723218936
Artspp10BHI18BC33,Art,spp,10,Art spp,2.702434535607465,-1.5835186389385965,6.134010922812674,1.9097370116832528,-3.627189671641387
Artspp10BHI18BC21,Art,spp,10,Art spp,2.617825590426195,-0.08436132733974464,1.6140636081955542,1.5990260191374572,-2.8504395758605687
Artspp10BHI18BC22,Art,spp,10,Art spp,2.447693112867478,-0.5080630124279644,1.1928322756537275,0.8692133311676182,-3.5731422273569864
Artspp10BHI18BC23,Art,spp,10,Art spp,1.4506322471604054,-1.3142988369318522,1.0356626752386422,0.7553011166066638,-3.6613049155111637
Artspp37BHI18BC21,Art,spp,37,Art spp,-25.505673513465972,-5.0032096151161,-1.940860833817633,2.374902776627647,-1.7092640676188646
Artspp37BHI18BC22,Art,spp,37,Art spp,-30.20954828212048,0.051361888508196625,-0.49428803565660856,-0.8119124719434073,-2.022312345484174
Artspp37BHI18BC23,Art,spp,37,Art spp,-31.655831503694284,1.383397765384814,-0.2559581540999867,-1.7220701377363714,-2.2113840124630855
Artspp37BHI18BC31,Art,spp,37,Art spp,1.0158688179865825,-1.5444247834649323,2.7169281856103376,-0.3083527876617603,-1.325911450008485
Artspp37BHI18BC32,Art,spp,37,Art spp,1.0019286869174693,-1.5359819752555284,2.8216558117243378,-0.34429089141478764,-1.4841295897498843
Artspp37BHI18BC33,Art,spp,37,Art spp,1.0914341292765628,-1.5554741579848739,2.904088577831656,-0.31725877541266345,-1.6200438015832486
Artspp37BHI18BC11,Art,spp,37,Art spp,0.5535219780022187,-1.1529913871132622,1.9714306731602664,0.36409544086519813,-1.6286357802176412
Artspp37BHI18BC12,Art,spp,37,Art spp,0.6116988014722623,-1.9198492211017875,1.063862324508797,-0.42810570025997646,-1.8288612264336823
Artspp37BHI18BC13,Art,spp,37,Art spp,-0.06476556567173855,-1.7921678196433684,1.8739064704791377,-0.43755082200588935,-1.1340937000491758
Cryarc01BHI18BC11,Cry,arc,1,Cry arc,2.877997545312066,5.307060498059959,-0.14934295349382012,1.131415650863007,-0.496471781589226
Cryarc01BHI18BC12,Cry,arc,1,Cry arc,4.963474927682746,5.676784963807911,-3.562414519905379,-1.9998851956718164,-2.834938573098268
Cryarc01BHI18BC13,Cry,arc,1,Cry arc,5.5172855365228015,-14.056293414606813,-10.832314787429494,-3.9550786599435965,-0.6349401293135669
Cryarc01BHI18BC21,Cry,arc,1,Cry arc,2.322047340268155,1.055594123653221,4.0301139349587825,2.896735856741241,0.32313801770268147
Cryarc01BHI18BC22,Cry,arc,1,Cry arc,2.1965783811419035,1.187758578891848,4.172317757715402,2.8562980154388344,0.4983986399215934
Cryarc01BHI18BC23,Cry,arc,1,Cry arc,2.3876354492850784,2.069778853683413,1.8811570783999925,4.048096543478943,-1.7948196116817015
Cryarc01BHI18BC31,Cry,arc,1,Cry arc,4.562818645798216,10.814446106114772,-3.9751520701471965,1.9631227006034226,-7.360469947663529
Cryarc01BHI18BC32,Cry,arc,1,Cry arc,1.497791888932163,-0.8254396297614057,1.588463415916926,0.6701614671984144,-0.9813325133532993
Cryarc01BHI18BC33,Cry,arc,1,Cry arc,1.0753019079064743,-0.2610912030466349,1.0223106720367323,0.9502538224515642,-0.7110934817469587
Crysol02BHI18BC11,Cry,sol,2,Cry sol,0.7638469878279351,0.3185899573974296,-0.28893663332208175,0.9192531533912054,-0.8575886375431553
Crysol02BHI18BC12,Cry,sol,2,Cry sol,1.1311942592923065,0.757578572413419,-0.6260855625733179,1.071654464057799,-0.7573774925080905
Crysol02BHI18BC13,Cry,sol,2,Cry sol,0.9021753799391814,0.6786251222519757,-0.6031505336671126,1.0013150795907986,-0.7937051072090017
Crysol02BHI18BC21,Cry,sol,2,Cry sol,10.426682368609615,-3.7975798169609165,-6.104066083861241,-10.02780374523651,-2.873143090016553
Crysol02BHI18BC22,Cry,sol,2,Cry sol,1.6026122005881254,-0.4789528907644783,0.77907518907871,0.8540170212369078,-0.9668389172721208
Crysol02BHI18BC23,Cry,sol,2,Cry sol,1.8246262769349073,0.14074458129898826,0.5590467265505105,0.9786027220856037,-0.8540665094573434
Crysol02BHI18BC31,Cry,sol,2,Cry sol,3.531087663109826,6.042747972843962,-0.2617005076783573,4.966711398497322,-3.6954697462038277
Crysol02BHI18BC32,Cry,sol,2,Cry sol,3.2259003065248315,0.7905786690018746,0.7777154255783467,0.4644240689557521,-0.876029535077884
Crysol02BHI18BC33,Cry,sol,2,Cry sol,1.298923896170848,-0.07080171728754969,0.8905895263630085,0.6960769075698824,-0.40214507306945907
Crysol39BHI18BC11,Cry,sol,39,Cry sol,-1.1750810891149548,-2.651332964015877,2.856246806815673,-0.8852027087321473,-0.3724270971827973
Crysol39BHI18BC12,Cry,sol,39,Cry sol,0.06403893189811519,-3.251963162860034,3.0277832760152608,-0.5111744988728262,-1.159737550953584
Crysol39BHI18BC13,Cry,sol,39,Cry sol,-0.9286340370045384,-3.8634031279498195,3.8141350950057076,-0.9368346708117845,-0.808934059260926
Crysol39BHI18BC21,Cry,sol,39,Cry sol,-4.581215740149593,-2.343205233851913,2.4721651906763067,-0.9547343015460669,-0.6561779825381558
Crysol39BHI18BC22,Cry,sol,39,Cry sol,-22.816015933982467,4.294516855659257,1.3632054455223352,-4.190187665187704,-1.0592007079495103
Crysol39BHI18BC23,Cry,sol,39,Cry sol,-4.868066672838003,-2.646045041118208,3.049598791550576,-0.5897246599607668,-1.252506562878487
Crysol39BHI18BC31,Cry,sol,39,Cry sol,-0.7224312456289006,-4.538546480659856,4.776070924558347,-0.8721890970287778,-1.2995163722236343
Crysol39BHI18BC32,Cry,sol,39,Cry sol,-0.05156674355364243,-2.0773666057759748,2.7202261938246726,-0.10469657984870459,-0.7805824532132235
Crysol39BHI18BC33,Cry,sol,39,Cry sol,0.5287649002166176,-0.32023839245825836,1.6011996298561606,0.5451131408838873,-0.3789682686763747
Crysol40BHI18BC11,Cry,sol,40,Cry sol,0.26674314251439707,1.3813068355869786,0.9025934464475908,1.025798666011953,0.008611664675243802
Crysol40BHI18BC12,Cry,sol,40,Cry sol,-0.0893080548764559,1.3874055187052818,1.9436117913300972,2.017088295457156,2.6202366211459607
Crysol40BHI18BC13,Cry,sol,40,Cry sol,0.29791878581349873,1.9073534265300096,2.845053808760954,1.7462850634832132,3.5754299958220845
Crysol40BHI18BC31,Cry,sol,40,Cry sol,-0.2589280439625324,0.549063299994407,0.5784032075623903,1.7211928721169203,-0.35368439713706695
Crysol40BHI18BC32,Cry,sol,40,Cry sol,-0.09726712931032576,0.39975758153431434,1.1768744847655888,1.3228780276131782,-0.4830816632262393
Crysol40BHI18BC33,Cry,sol,40,Cry sol,-0.008660088569931128,0.5174115897865108,0.28150871664787,1.2480644952027795,-0.5393788164938341
Crysol40BHI18BC21,Cry,sol,40,Cry sol,8.590839894424064,-15.24967156857226,-11.130658306128575,-6.195100426648155,-2.806323104248477
Crysol40BHI18BC22,Cry,sol,40,Cry sol,9.941657390703595,-5.20343152708809,-8.184440577942237,-13.548318870660612,-3.6470317452834484
Crysol40BHI18BC23,Cry,sol,40,Cry sol,7.231748900113454,6.571993918941113,-6.989121008347282,-14.16688061155568,-5.950350260205846
Crysol41BHI18BC11,Cry,sol,41,Cry sol,0.18761639716727038,1.17587838566107,-1.547025672330214,0.8287144713627914,-0.7837606014432505
Crysol41BHI18BC12,Cry,sol,41,Cry sol,-0.01390239476739257,0.832111629408981,-1.2210002213220235,0.9760213524904859,-0.8030160195390695
Crysol41BHI18BC13,Cry,sol,41,Cry sol,0.41991509438297453,0.9492290339277726,-1.0903692778101672,0.9508150424395115,-0.8717385532640688
Crysol41BHI18BC21,Cry,sol,41,Cry sol,-5.159330501879868,-17.3274880269667,-9.38608401225926,4.701149476069575,-0.6075568028062894
Crysol41BHI18BC22,Cry,sol,41,Cry sol,0.21910566978651314,-0.23138540859692222,0.7264867689394919,0.20616384603527305,-0.11978635110768987
Crysol41BHI18BC23,Cry,sol,41,Cry sol,1.7982138803554006,1.6303334388156003,1.6334834157764095,1.0331688774998193,-0.14394747228840918
Crysol41BHI18BC31,Cry,sol,41,Cry sol,0.8879813370473794,0.021206901603319516,0.7583854681842533,0.40854037572806745,0.07193341591654587
Crysol41BHI18BC32,Cry,sol,41,Cry sol,0.8709180789687805,-0.3459359472678532,1.643454074277285,0.5097737530131515,-0.03966655249047069
Crysol41BHI18BC33,Cry,sol,41,Cry sol,0.6186054850662239,0.5903805971366118,1.5474231200315418,1.0437132403392644,0.6581654649148828
Crysol43BHI18BC11,Cry,sol,43,Cry sol,0.23505066418969559,1.336226981386932,-1.7040656127724774,0.7993972410704464,-0.39758888500084905
Crysol43BHI18BC12,Cry,sol,43,Cry sol,0.9666926143645835,2.5458840191402747,3.279713763912015,2.081015236324598,2.852225170179484
Crysol43BHI18BC13,Cry,sol,43,Cry sol,0.2238198968849542,1.2813908852482128,-1.901408232420366,0.8131750453562879,-0.2107910615256835
Crysol43BHI18BC21,Cry,sol,43,Cry sol,0.008496799422703443,-0.9825475764132267,2.196882685507451,0.29634287790053315,-0.45477662362943433
Crysol43BHI18BC22,Cry,sol,43,Cry sol,-0.15431315321940917,-2.6235597804120223,2.9584885201220708,-0.3841981448394794,-0.7322184638546049
Crysol43BHI18BC23,Cry,sol,43,Cry sol,2.5292550527100888,-0.028891620786240153,0.801815532288247,0.009417016005575991,-1.18903958716244
Crysol43BHI18BC31,Cry,sol,43,Cry sol,0.7313135245931596,0.8251633258163635,1.0458421492262304,0.8380546219611346,0.3051605204440362
Crysol43BHI18BC32,Cry,sol,43,Cry sol,1.854217981684847,-1.3318511757080027,1.2523368444392673,-0.4405638948140933,-0.3961269113192686
Crysol43BHI18BC33,Cry,sol,43,Cry sol,0.9881129878937001,0.45491793996655383,1.2959926800834898,0.8803425977953483,0.045694672835343536
Leiant13BHI18BC11,Lei,ant,13,Lei ant,0.3248680313717141,1.5429871052957362,-1.182010043298311,0.05554949940528363,1.1998371508480068
Leiant13BHI18BC12,Lei,ant,13,Lei ant,0.27411436518147086,1.530335651714632,-1.220176460465848,0.09454303652903068,1.3396298228873427
Leiant13BHI18BC13,Lei,ant,13,Lei ant,0.26331519348921234,1.5035454463099063,-1.3006084976895036,0.2763042857231197,1.61374608825252
Leiant13BHI18BC21,Lei,ant,13,Lei ant,3.0596299588357647,-0.20851023446569986,8.817399368681576,-1.0947540889086878,3.214690362090528
Leiant13BHI18BC22,Lei,ant,13,Lei ant,2.138733627022261,-2.042351309568798,9.134831361330383,-2.2853610681197813,6.603677774608734
Leiant13BHI18BC23,Lei,ant,13,Lei ant,3.325078823895646,0.1614039985432892,8.325309484145874,-0.06339453215800506,2.4195158009327926
Leiant13BHI18BC31,Lei,ant,13,Lei ant,1.3778483600103604,-3.6667103036030153,8.389497880707461,-4.486129898766766,1.1579557176375892
Leiant13BHI18BC32,Lei,ant,13,Lei ant,1.5892116507762124,-3.704312336110193,8.320610918511806,-4.042163209406901,1.3352100095085502
Leiant13BHI18BC33,Lei,ant,13,Lei ant,1.7178319094230459,-3.9059032776203657,8.165613201279278,-3.2667403814051963,2.2546240805255193
Leiant14BHI18BC11,Lei,ant,14,Lei ant,0.22627790764461125,-3.072393349049836,4.967889266149455,-2.127749052954704,0.9134297533280124
Leiant14BHI18BC12,Lei,ant,14,Lei ant,0.37875208326895576,-3.067722188634148,4.990376778642477,-2.081016767028925,0.9467180193051021
Leiant14BHI18BC13,Lei,ant,14,Lei ant,0.029592154624054727,-3.0576317875441315,4.849810829403408,-2.155433817811516,0.814211810496829
Leiant14BHI18BC21,Lei,ant,14,Lei ant,8.895214415352916,-14.11768360803595,-4.163925220751373,-9.892842245027433,-1.9294958341918078
Leiant14BHI18BC22,Lei,ant,14,Lei ant,9.758094608943553,-12.828214357113616,-3.6419375386235617,-13.168274077985654,-1.8986036120357734
Leiant14BHI18BC23,Lei,ant,14,Lei ant,6.15285200640106,6.869192097438322,0.06990627987944933,-10.994482883743446,-6.357889794911831
Leiant14BHI18BC31,Lei,ant,14,Lei ant,4.464818490147542,10.627445335144865,-0.6533006415011228,-0.94963579298868,-8.03431999051761
Leiant14BHI18BC32,Lei,ant,14,Lei ant,2.912770951205737,3.0813277085830855,2.9720719430820357,7.324076715677148,-6.195884271761826
Leiant14BHI18BC33,Lei,ant,14,Lei ant,2.70908196434534,2.3766637249482705,3.243113482163403,7.715412554256719,-6.048123480128692
Leiant19BHI18BC11,Lei,ant,19,Lei ant,0.13529877253962566,1.6867569232296342,-1.1967269596081838,0.13969749568918718,1.7800944660872415
Leiant19BHI18BC12,Lei,ant,19,Lei ant,0.33409765783412904,1.8418012091763862,-1.453104096485856,-0.018773787828312894,1.7350220118236492
Leiant19BHI18BC13,Lei,ant,19,Lei ant,0.6039758462740785,1.6848946695092408,-1.0841055134675275,0.031651525315774164,1.2427964490626056
Leiant19BHI18BC21,Lei,ant,19,Lei ant,3.8086522593058802,2.385758676138114,5.428671694085448,2.375669817278199,-4.599689464480842
Leiant19BHI18BC22,Lei,ant,19,Lei ant,3.794400201317415,4.513922639844868,3.0458263625429116,5.1105794715107224,-7.306765576456324
Leiant19BHI18BC23,Lei,ant,19,Lei ant,-0.5582572102907228,-6.465538345589794,3.3146652095416647,-0.19994052469126797,-2.6587713656523904
Leiant19BHI18BC31,Lei,ant,19,Lei ant,1.0994041537245445,-4.099113833279037,9.310544632978706,-1.84335211920753,3.167495167716593
Leiant19BHI18BC32,Lei,ant,19,Lei ant,0.9971864455167658,-3.749469935320577,9.843010202197572,-2.387823147275826,5.052677775513747
Leiant19BHI18BC33,Lei,ant,19,Lei ant,2.113975612780148,-2.495545453585723,8.97434018069732,0.22732158769282193,1.8339602259351768
Leiant20BHI18BC11,Lei,ant,20,Lei ant,1.260058867090824,0.9070559198026623,0.4183649178205997,0.10603516834422481,0.7168103521837073
Leiant20BHI18BC12,Lei,ant,20,Lei ant,1.143345015413999,0.9286078737766639,0.3627241746966343,0.010463815095422803,0.712659757678022
Leiant20BHI18BC13,Lei,ant,20,Lei ant,1.1797147742329106,0.9375390570545247,0.39092461943317613,0.027292253207338375,0.7206224392793508
Leiant20BHI18BC21,Lei,ant,20,Lei ant,3.592688745030649,1.594692139739509,6.696165096000071,2.9899328977656094,-2.543201329248939
Leiant20BHI18BC22,Lei,ant,20,Lei ant,1.3580963416704592,-4.864542048327853,6.275219197778537,-2.687334246481839,0.6372202619129229
Leiant20BHI18BC23,Lei,ant,20,Lei ant,1.4044321268397766,-2.9757792291359912,9.803983896012944,-2.0281171333520946,3.5710491172487657
Leiant20BHI18BC31,Lei,ant,20,Lei ant,0.7479843855959084,-3.8277394700007497,8.787851170677449,-2.5704975078109285,2.635616235557308
Leiant20BHI18BC32,Lei,ant,20,Lei ant,0.7089869512857924,-4.0661641929053784,8.552629288394508,-2.4068931747698894,1.7156912174316739
Leiant20BHI18BC33,Lei,ant,20,Lei ant,0.7838710190643635,-4.204759365093389,7.887724065321058,-2.112891337366196,-0.32058453942712856
Leiant21BHI18BC11,Lei,ant,21,Lei ant,1.1527960213771689,3.1521815519188086,3.605771562069169,1.5153537873474836,4.249319964010828
Leiant21BHI18BC12,Lei,ant,21,Lei ant,0.5279005634589551,2.318283955522936,2.6076700680333134,1.4223195655926364,3.103506006488406
Leiant21BHI18BC13,Lei,ant,21,Lei ant,-0.02293262405788291,1.9194934701912747,2.1257827066844275,-0.025269155834147457,0.1026478356281887
Leiant21BHI18BC21,Lei,ant,21,Lei ant,8.207802639856482,-6.447965215620629,0.18204058442352514,-15.447165868144305,-2.4474794489768694
Leiant21BHI18BC22,Lei,ant,21,Lei ant,6.777418612274537,0.38641834794301977,1.9526111114931768,-8.275511290011396,-4.880782861606831
Leiant21BHI18BC23,Lei,ant,21,Lei ant,1.3352901195253435,-2.494544977125436,8.82707086963981,0.5565415992353656,1.5931090051013042
Leiant21BHI18BC31,Lei,ant,21,Lei ant,0.6137760738574997,-2.6045372321076474,8.947445670118178,-0.9751144458765559,3.9856081947549877
Leiant21BHI18BC32,Lei,ant,21,Lei ant,-0.6467352537991283,-4.431841238886112,6.845179413948553,-1.2346828266772336,-1.1581363248743741
Leiant21BHI18BC33,Lei,ant,21,Lei ant,-0.6434585980369996,-4.144333102312647,7.483669276552804,-0.9342768169175476,0.3614891165637052
Leiant22BHI18BC11,Lei,ant,22,Lei ant,1.142393414476824,0.6527252027262733,0.6260037292899263,0.09303924521216504,0.8288603907728881
